sale_id,product_id,customer_id,sales_date,discount,final_price,sales_rating,product_name,product_price,customer_name,customer_gender
9043,3,39,2024-02-13,0.1,449.1,4.4,14k Gold Cuban Link Chain 8mm,499,Olivia Smith,Male
9044,4,113,2024-09-24,0.15,594.15,4.8,14k Gold Cuban Link Chain 10mm,699,Lucas Smith,Female
9045,12,42,2024-12-18,0.0,169.0,4.3,Silver Cuban Link Bracelet 8mm,169,Olivia Silva,Male
9046,13,45,2024-11-13,0.1,494.1,4.3,14k Gold Cuban Link Bracelet 8mm,549,Emma Johnson,Male
9047,3,77,2024-10-03,0.2,399.2,4.6,14k Gold Cuban Link Chain 8mm,499,Lucas Smith,Male
9048,13,24,2024-05-28,0.2,439.2,4.3,14k Gold Cuban Link Bracelet 8mm,549,Mia Brown,Female
9049,9,75,2024-12-08,0.05,569.05,4.4,14k Gold Figaro Chain 7mm,599,Mia Lee,Male
9050,15,96,2024-08-12,0.0,299.0,4.7,14k Gold Stud Earrings,299,Lucas Johnson,Male
9051,5,45,2024-09-13,0.05,122.55,4.8,Silver Rope Chain 4mm,129,Emma Johnson,Male
9052,14,5,2024-12-13,0.0,99.0,5.0,Silver Stud Earrings,99,Daniel Brown,Female
9053,11,46,2024-04-13,0.05,616.55,3.1,14k Gold Tennis Bracelet,649,Isabella Brown,Male
9054,4,19,2024-11-13,0.05,664.05,5.0,14k Gold Cuban Link Chain 10mm,699,Daniel Martinez,Male
9055,2,14,2024-11-11,0.05,189.05,3.7,Silver Cuban Link Chain 8mm,199,Isabella Johnson,Female
9056,8,117,2024-05-09,0.1,143.1,5.0,Silver Figaro Chain 5mm,159,Mia Silva,Male
9057,6,95,2024-11-20,0.1,161.1,5.0,Silver Rope Chain 6mm,179,Olivia Smith,Male
9058,6,109,2024-11-08,0.2,143.2,4.3,Silver Rope Chain 6mm,179,Sophia Wilson,Female
9059,5,56,2024-10-06,0.1,116.1,4.3,Silver Rope Chain 4mm,129,Daniel Smith,Male
9060,7,55,2024-03-12,0.0,449.0,3.9,14k Gold Rope Chain 5mm,449,Daniel Garcia,Male
9061,5,120,2024-05-21,0.1,116.1,4.8,Silver Rope Chain 4mm,129,Isabella Smith,Female
9062,8,24,2024-07-11,0.2,127.2,4.5,Silver Figaro Chain 5mm,159,Mia Brown,Female
9063,12,80,2024-10-08,0.0,169.0,3.6,Silver Cuban Link Bracelet 8mm,169,Isabella Silva,Male
9064,14,115,2024-02-11,0.1,89.1,3.7,Silver Stud Earrings,99,Daniel Brown,Male
9065,15,31,2024-04-11,0.0,299.0,5.0,14k Gold Stud Earrings,299,Isabella Martinez,Female
9066,5,14,2024-03-26,0.05,122.55,3.8,Silver Rope Chain 4mm,129,Isabella Johnson,Female
9067,4,88,2024-05-21,0.1,629.1,4.7,14k Gold Cuban Link Chain 10mm,699,Olivia Smith,Male
9068,8,12,2024-09-06,0.1,143.1,3.7,Silver Figaro Chain 5mm,159,Isabella Brown,Male
9069,11,108,2024-08-03,0.1,584.1,5.0,14k Gold Tennis Bracelet,649,Lucas Lee,Male
9070,6,57,2024-06-26,0.15,152.15,5.0,Silver Rope Chain 6mm,179,James Johnson,Female
9071,15,106,2024-12-24,0.05,284.05,4.4,14k Gold Stud Earrings,299,Emma Silva,Male
9072,12,96,2024-04-05,0.15,143.65,4.2,Silver Cuban Link Bracelet 8mm,169,Lucas Johnson,Male
9073,9,15,2024-08-07,0.05,569.05,3.7,14k Gold Figaro Chain 7mm,599,James Johnson,Female
9074,9,92,2024-11-14,0.0,599.0,4.6,14k Gold Figaro Chain 7mm,599,Emma Johnson,Female
9075,1,13,2024-07-02,0.1,134.1,4.9,Silver Cuban Link Chain 5mm,149,Mateo Johnson,Male
9076,14,115,2024-07-01,0.05,94.05,4.8,Silver Stud Earrings,99,Daniel Brown,Male
9077,3,45,2024-08-30,0.1,449.1,4.0,14k Gold Cuban Link Chain 8mm,499,Emma Johnson,Male
9078,11,8,2024-11-24,0.0,649.0,3.9,14k Gold Tennis Bracelet,649,James Silva,Female
9079,14,92,2024-04-24,0.0,99.0,3.5,Silver Stud Earrings,99,Emma Johnson,Female
9080,13,43,2024-05-07,0.05,521.55,3.8,14k Gold Cuban Link Bracelet 8mm,549,Daniel Smith,Female
9081,4,80,2024-12-21,0.1,629.1,3.4,14k Gold Cuban Link Chain 10mm,699,Isabella Silva,Male
9082,12,73,2024-04-15,0.05,160.55,4.8,Silver Cuban Link Bracelet 8mm,169,Sophia Brown,Female
9083,7,8,2024-05-09,0.3,314.3,3.5,14k Gold Rope Chain 5mm,449,James Silva,Female
9084,1,95,2024-09-29,0.0,149.0,4.3,Silver Cuban Link Chain 5mm,149,Olivia Smith,Male
9085,15,17,2024-07-18,0.05,284.05,4.0,14k Gold Stud Earrings,299,Emma Brown,Female
9086,6,42,2024-07-31,0.15,152.15,4.8,Silver Rope Chain 6mm,179,Olivia Silva,Male
9087,12,1,2024-04-18,0.3,118.3,4.5,Silver Cuban Link Bracelet 8mm,169,James Smith,Male
9088,12,65,2024-08-01,0.05,160.55,4.4,Silver Cuban Link Bracelet 8mm,169,Michael Martinez,Male
9089,10,58,2024-04-06,0.2,151.2,4.9,Silver Tennis Bracelet,189,Emma Lee,Female
9090,1,74,2024-04-15,0.05,141.55,4.3,Silver Cuban Link Chain 5mm,149,Michael Martinez,Male
9091,14,4,2024-04-07,0.0,99.0,4.4,Silver Stud Earrings,99,Mia Wilson,Female
9092,15,43,2024-03-24,0.0,299.0,4.8,14k Gold Stud Earrings,299,Daniel Smith,Female
9093,7,74,2024-07-29,0.05,426.55,5.0,14k Gold Rope Chain 5mm,449,Michael Martinez,Male
9094,12,3,2024-10-09,0.05,160.55,4.0,Silver Cuban Link Bracelet 8mm,169,Isabella Smith,Female
9095,5,63,2024-10-19,0.15,109.65,3.5,Silver Rope Chain 4mm,129,Emma Smith,Male
9096,11,118,2024-09-20,0.0,649.0,4.6,14k Gold Tennis Bracelet,649,Daniel Brown,Male
9097,4,10,2024-01-24,0.1,629.1,4.6,14k Gold Cuban Link Chain 10mm,699,Isabella Lee,Male
9098,11,110,2024-02-06,0.1,584.1,4.2,14k Gold Tennis Bracelet,649,James Brown,Male
9099,8,53,2024-07-22,0.05,151.05,3.9,Silver Figaro Chain 5mm,159,Olivia Martinez,Female
9100,15,97,2024-01-30,0.15,254.15,4.8,14k Gold Stud Earrings,299,Mateo Brown,Male
9101,9,109,2024-11-22,0.05,569.05,4.7,14k Gold Figaro Chain 7mm,599,Sophia Wilson,Female
9102,13,60,2024-05-22,0.05,521.55,4.6,14k Gold Cuban Link Bracelet 8mm,549,Isabella Lee,Male
9103,4,76,2024-03-13,0.0,699.0,4.2,14k Gold Cuban Link Chain 10mm,699,Isabella Lee,Male
9104,10,87,2024-11-29,0.05,179.55,3.5,Silver Tennis Bracelet,189,Sophia Wilson,Male
9105,2,108,2024-06-11,0.2,159.2,4.8,Silver Cuban Link Chain 8mm,199,Lucas Lee,Male
9106,1,61,2024-02-02,0.0,149.0,4.4,Silver Cuban Link Chain 5mm,149,Mia Johnson,Male
9107,10,90,2024-08-01,0.0,189.0,3.9,Silver Tennis Bracelet,189,Lucas Johnson,Female
9108,11,120,2024-08-08,0.1,584.1,4.2,14k Gold Tennis Bracelet,649,Isabella Smith,Female
9109,10,22,2024-12-04,0.3,132.3,5.0,Silver Tennis Bracelet,189,Michael Johnson,Female
9110,13,17,2024-11-28,0.0,549.0,4.6,14k Gold Cuban Link Bracelet 8mm,549,Emma Brown,Female
9111,3,80,2024-01-28,0.1,449.1,4.4,14k Gold Cuban Link Chain 8mm,499,Isabella Silva,Male
9112,3,13,2024-03-19,0.0,499.0,4.9,14k Gold Cuban Link Chain 8mm,499,Mateo Johnson,Male
9113,5,42,2024-08-01,0.1,116.1,3.8,Silver Rope Chain 4mm,129,Olivia Silva,Male
9114,5,36,2024-11-20,0.15,109.65,4.4,Silver Rope Chain 4mm,129,Isabella Garcia,Male
9115,5,19,2024-11-02,0.15,109.65,4.6,Silver Rope Chain 4mm,129,Daniel Martinez,Male
9116,6,119,2024-12-31,0.05,170.05,3.7,Silver Rope Chain 6mm,179,Emma Brown,Male
9117,5,59,2024-12-06,0.0,129.0,4.2,Silver Rope Chain 4mm,129,Emma Silva,Male
9118,5,76,2024-04-04,0.0,129.0,3.5,Silver Rope Chain 4mm,129,Isabella Lee,Male
9119,6,23,2024-03-15,0.0,179.0,4.4,Silver Rope Chain 6mm,179,Sophia Martinez,Male
9120,6,51,2024-12-04,0.0,179.0,3.4,Silver Rope Chain 6mm,179,Olivia Garcia,Female
9121,13,56,2024-08-26,0.1,494.1,4.3,14k Gold Cuban Link Bracelet 8mm,549,Daniel Smith,Male
9122,4,117,2024-12-31,0.05,664.05,4.9,14k Gold Cuban Link Chain 10mm,699,Mia Silva,Male
9123,12,8,2024-02-15,0.1,152.1,4.3,Silver Cuban Link Bracelet 8mm,169,James Silva,Female
9124,11,60,2024-04-13,0.0,649.0,3.6,14k Gold Tennis Bracelet,649,Isabella Lee,Male
9125,9,40,2024-08-16,0.1,539.1,4.0,14k Gold Figaro Chain 7mm,599,Olivia Wilson,Male
9126,2,4,2024-04-27,0.05,189.05,3.6,Silver Cuban Link Chain 8mm,199,Mia Wilson,Female
9127,3,36,2024-05-07,0.15,424.15,5.0,14k Gold Cuban Link Chain 8mm,499,Isabella Garcia,Male
9128,12,16,2024-10-21,0.0,169.0,3.9,Silver Cuban Link Bracelet 8mm,169,Michael Brown,Male
9129,13,50,2024-05-30,0.0,549.0,4.2,14k Gold Cuban Link Bracelet 8mm,549,Emma Lee,Male
9130,13,99,2024-12-15,0.05,521.55,4.3,14k Gold Cuban Link Bracelet 8mm,549,James Wilson,Male
9131,9,89,2024-06-02,0.0,599.0,4.0,14k Gold Figaro Chain 7mm,599,Michael Smith,Male
9132,6,52,2024-11-02,0.05,170.05,4.1,Silver Rope Chain 6mm,179,Daniel Brown,Male
9133,7,39,2024-06-02,0.2,359.2,4.6,14k Gold Rope Chain 5mm,449,Olivia Smith,Male
9134,9,111,2024-11-02,0.1,539.1,3.3,14k Gold Figaro Chain 7mm,599,Mateo Martinez,Male
9135,10,42,2024-06-26,0.05,179.55,4.5,Silver Tennis Bracelet,189,Olivia Silva,Male
9136,5,104,2024-11-03,0.0,129.0,4.1,Silver Rope Chain 4mm,129,Sophia Wilson,Male
9137,8,110,2024-11-09,0.1,143.1,4.7,Silver Figaro Chain 5mm,159,James Brown,Male
9138,12,57,2024-08-16,0.0,169.0,4.1,Silver Cuban Link Bracelet 8mm,169,James Johnson,Female
9139,7,51,2024-07-16,0.05,426.55,4.8,14k Gold Rope Chain 5mm,449,Olivia Garcia,Female
9140,2,86,2024-07-02,0.1,179.1,4.9,Silver Cuban Link Chain 8mm,199,Olivia Lee,Male
9141,4,19,2024-11-05,0.0,699.0,3.8,14k Gold Cuban Link Chain 10mm,699,Daniel Martinez,Male
9142,2,106,2024-05-10,0.1,179.1,4.2,Silver Cuban Link Chain 8mm,199,Emma Silva,Male
9143,6,11,2024-02-19,0.05,170.05,4.7,Silver Rope Chain 6mm,179,Mateo Brown,Female
9144,14,84,2024-11-25,0.05,94.05,4.8,Silver Stud Earrings,99,James Smith,Male
9145,13,97,2024-09-25,0.05,521.55,5.0,14k Gold Cuban Link Bracelet 8mm,549,Mateo Brown,Male
9146,4,82,2024-03-26,0.1,629.1,4.7,14k Gold Cuban Link Chain 10mm,699,Olivia Silva,Female
9147,6,30,2024-12-14,0.05,170.05,4.7,Silver Rope Chain 6mm,179,Emma Brown,Male
9148,3,74,2024-03-30,0.1,449.1,4.2,14k Gold Cuban Link Chain 8mm,499,Michael Martinez,Male
9149,6,55,2024-04-26,0.05,170.05,4.6,Silver Rope Chain 6mm,179,Daniel Garcia,Male
9150,14,52,2024-04-05,0.05,94.05,5.0,Silver Stud Earrings,99,Daniel Brown,Male
9151,10,111,2024-03-14,0.05,179.55,4.8,Silver Tennis Bracelet,189,Mateo Martinez,Male
9152,14,8,2024-08-01,0.05,94.05,3.7,Silver Stud Earrings,99,James Silva,Female
9153,11,96,2024-09-20,0.1,584.1,3.4,14k Gold Tennis Bracelet,649,Lucas Johnson,Male
9154,2,46,2024-11-11,0.0,199.0,4.5,Silver Cuban Link Chain 8mm,199,Isabella Brown,Male
9155,2,67,2024-06-12,0.05,189.05,4.2,Silver Cuban Link Chain 8mm,199,Emma Garcia,Female
9156,4,110,2024-03-03,0.0,699.0,4.2,14k Gold Cuban Link Chain 10mm,699,James Brown,Male
9157,12,46,2024-11-11,0.05,160.55,4.1,Silver Cuban Link Bracelet 8mm,169,Isabella Brown,Male
9158,6,91,2024-09-21,0.1,161.1,4.3,Silver Rope Chain 6mm,179,Michael Brown,Male
9159,9,37,2024-08-09,0.1,539.1,4.0,14k Gold Figaro Chain 7mm,599,Lucas Smith,Female
9160,2,80,2024-09-02,0.3,139.3,4.5,Silver Cuban Link Chain 8mm,199,Isabella Silva,Male
9161,3,83,2024-07-02,0.15,424.15,4.6,14k Gold Cuban Link Chain 8mm,499,Isabella Martinez,Male
9162,9,68,2024-06-03,0.0,599.0,4.6,14k Gold Figaro Chain 7mm,599,Michael Garcia,Female
9163,10,99,2024-07-17,0.1,170.1,4.6,Silver Tennis Bracelet,189,James Wilson,Male
9164,7,10,2024-12-24,0.0,449.0,3.4,14k Gold Rope Chain 5mm,449,Isabella Lee,Male
9165,3,70,2024-10-15,0.0,499.0,4.1,14k Gold Cuban Link Chain 8mm,499,Daniel Martinez,Male
9166,14,98,2024-07-24,0.1,89.1,4.9,Silver Stud Earrings,99,Sophia Lee,Male
9167,9,28,2024-05-15,0.0,599.0,4.1,14k Gold Figaro Chain 7mm,599,Michael Martinez,Female
9168,13,30,2024-01-14,0.1,494.1,4.1,14k Gold Cuban Link Bracelet 8mm,549,Emma Brown,Male
9169,7,82,2024-01-04,0.15,381.65,4.2,14k Gold Rope Chain 5mm,449,Olivia Silva,Female
9170,14,31,2024-10-27,0.0,99.0,4.6,Silver Stud Earrings,99,Isabella Martinez,Female
9171,14,21,2024-12-11,0.2,79.2,3.6,Silver Stud Earrings,99,Mateo Wilson,Female
9172,7,29,2024-12-03,0.3,314.3,4.6,14k Gold Rope Chain 5mm,449,Olivia Martinez,Male
9173,14,87,2024-12-23,0.1,89.1,4.8,Silver Stud Earrings,99,Sophia Wilson,Male
9174,12,68,2024-04-20,0.3,118.3,4.4,Silver Cuban Link Bracelet 8mm,169,Michael Garcia,Female
9175,6,112,2024-12-12,0.0,179.0,4.2,Silver Rope Chain 6mm,179,Sophia Silva,Female
9176,7,96,2024-06-17,0.0,449.0,5.0,14k Gold Rope Chain 5mm,449,Lucas Johnson,Male
9177,5,90,2024-06-22,0.05,122.55,3.8,Silver Rope Chain 4mm,129,Lucas Johnson,Female
9178,7,2,2024-05-31,0.05,426.55,3.7,14k Gold Rope Chain 5mm,449,Mia Martinez,Male
9179,15,115,2024-01-12,0.0,299.0,4.5,14k Gold Stud Earrings,299,Daniel Brown,Male
9180,2,110,2024-03-11,0.1,179.1,4.5,Silver Cuban Link Chain 8mm,199,James Brown,Male
9181,11,108,2024-07-24,0.1,584.1,4.1,14k Gold Tennis Bracelet,649,Lucas Lee,Male
9182,3,107,2024-02-27,0.0,499.0,5.0,14k Gold Cuban Link Chain 8mm,499,Olivia Silva,Male
9183,8,66,2024-07-23,0.0,159.0,3.6,Silver Figaro Chain 5mm,159,James Lee,Male
9184,13,32,2024-06-15,0.15,466.65,4.7,14k Gold Cuban Link Bracelet 8mm,549,Olivia Garcia,Female
9185,4,6,2024-02-18,0.05,664.05,5.0,14k Gold Cuban Link Chain 10mm,699,Emma Brown,Male
9186,11,23,2024-04-23,0.05,616.55,4.5,14k Gold Tennis Bracelet,649,Sophia Martinez,Male
9187,3,77,2024-06-13,0.05,474.05,5.0,14k Gold Cuban Link Chain 8mm,499,Lucas Smith,Male
9188,4,3,2024-03-29,0.1,629.1,4.2,14k Gold Cuban Link Chain 10mm,699,Isabella Smith,Female
9189,9,84,2024-08-31,0.0,599.0,4.2,14k Gold Figaro Chain 7mm,599,James Smith,Male
9190,13,37,2024-11-25,0.1,494.1,4.2,14k Gold Cuban Link Bracelet 8mm,549,Lucas Smith,Female
9191,12,8,2024-04-08,0.05,160.55,4.4,Silver Cuban Link Bracelet 8mm,169,James Silva,Female
9192,3,14,2024-04-06,0.0,499.0,3.9,14k Gold Cuban Link Chain 8mm,499,Isabella Johnson,Female
9193,5,36,2024-10-03,0.05,122.55,4.9,Silver Rope Chain 4mm,129,Isabella Garcia,Male
9194,13,81,2024-12-12,0.1,494.1,3.9,14k Gold Cuban Link Bracelet 8mm,549,Emma Martinez,Female
9195,7,41,2024-07-07,0.1,404.1,3.8,14k Gold Rope Chain 5mm,449,Daniel Smith,Male
9196,14,5,2024-11-06,0.05,94.05,4.0,Silver Stud Earrings,99,Daniel Brown,Female
9197,1,64,2024-02-29,0.0,149.0,4.4,Silver Cuban Link Chain 5mm,149,Michael Garcia,Female
9198,6,110,2024-02-02,0.15,152.15,4.1,Silver Rope Chain 6mm,179,James Brown,Male
9199,6,21,2024-12-13,0.1,161.1,4.4,Silver Rope Chain 6mm,179,Mateo Wilson,Female
9200,13,74,2024-03-30,0.0,549.0,4.3,14k Gold Cuban Link Bracelet 8mm,549,Michael Martinez,Male
9201,6,104,2024-04-04,0.05,170.05,3.6,Silver Rope Chain 6mm,179,Sophia Wilson,Male
9202,4,37,2024-12-22,0.0,699.0,4.0,14k Gold Cuban Link Chain 10mm,699,Lucas Smith,Female
9203,1,37,2024-11-21,0.1,134.1,4.1,Silver Cuban Link Chain 5mm,149,Lucas Smith,Female
9204,5,46,2024-07-18,0.05,122.55,4.9,Silver Rope Chain 4mm,129,Isabella Brown,Male
9205,3,80,2024-04-14,0.0,499.0,3.9,14k Gold Cuban Link Chain 8mm,499,Isabella Silva,Male
9206,4,64,2024-12-21,0.05,664.05,4.8,14k Gold Cuban Link Chain 10mm,699,Michael Garcia,Female
9207,13,47,2024-02-22,0.3,384.3,4.3,14k Gold Cuban Link Bracelet 8mm,549,Emma Smith,Male
9208,7,80,2024-05-11,0.1,404.1,3.4,14k Gold Rope Chain 5mm,449,Isabella Silva,Male
9209,2,13,2024-03-29,0.1,179.1,4.2,Silver Cuban Link Chain 8mm,199,Mateo Johnson,Male
9210,11,80,2024-06-14,0.1,584.1,4.8,14k Gold Tennis Bracelet,649,Isabella Silva,Male
9211,5,100,2024-07-30,0.2,103.2,4.4,Silver Rope Chain 4mm,129,Lucas Smith,Male
9212,10,23,2024-12-14,0.0,189.0,4.0,Silver Tennis Bracelet,189,Sophia Martinez,Male
9213,4,3,2024-12-19,0.05,664.05,4.8,14k Gold Cuban Link Chain 10mm,699,Isabella Smith,Female
9214,13,8,2024-04-17,0.2,439.2,3.9,14k Gold Cuban Link Bracelet 8mm,549,James Silva,Female
9215,6,64,2024-01-03,0.1,161.1,5.0,Silver Rope Chain 6mm,179,Michael Garcia,Female
9216,2,98,2024-11-10,0.05,189.05,4.4,Silver Cuban Link Chain 8mm,199,Sophia Lee,Male
9217,4,45,2024-12-03,0.0,699.0,4.2,14k Gold Cuban Link Chain 10mm,699,Emma Johnson,Male
9218,10,40,2024-11-07,0.1,170.1,3.9,Silver Tennis Bracelet,189,Olivia Wilson,Male
9219,7,4,2024-06-30,0.05,426.55,4.4,14k Gold Rope Chain 5mm,449,Mia Wilson,Female
9220,15,30,2024-01-02,0.05,284.05,5.0,14k Gold Stud Earrings,299,Emma Brown,Male
9221,12,81,2024-01-02,0.1,152.1,4.4,Silver Cuban Link Bracelet 8mm,169,Emma Martinez,Female
9222,8,112,2024-11-29,0.0,159.0,4.5,Silver Figaro Chain 5mm,159,Sophia Silva,Female
9223,1,89,2024-02-17,0.05,141.55,5.0,Silver Cuban Link Chain 5mm,149,Michael Smith,Male
9224,4,27,2024-11-14,0.15,594.15,5.0,14k Gold Cuban Link Chain 10mm,699,Mateo Johnson,Female
9225,1,73,2024-12-10,0.15,126.65,3.8,Silver Cuban Link Chain 5mm,149,Sophia Brown,Female
9226,2,95,2024-12-27,0.0,199.0,3.6,Silver Cuban Link Chain 8mm,199,Olivia Smith,Male
9227,4,27,2024-11-28,0.05,664.05,5.0,14k Gold Cuban Link Chain 10mm,699,Mateo Johnson,Female
9228,14,15,2024-11-04,0.15,84.15,3.9,Silver Stud Earrings,99,James Johnson,Female
9229,14,117,2024-07-04,0.15,84.15,4.1,Silver Stud Earrings,99,Mia Silva,Male
9230,12,24,2024-07-16,0.0,169.0,5.0,Silver Cuban Link Bracelet 8mm,169,Mia Brown,Female
9231,15,9,2024-03-09,0.15,254.15,4.2,14k Gold Stud Earrings,299,Emma Garcia,Male
9232,5,118,2024-05-30,0.05,122.55,4.5,Silver Rope Chain 4mm,129,Daniel Brown,Male
9233,3,94,2024-08-14,0.05,474.05,4.1,14k Gold Cuban Link Chain 8mm,499,James Smith,Male
9234,7,26,2024-05-26,0.05,426.55,4.5,14k Gold Rope Chain 5mm,449,Mateo Johnson,Female
9235,7,13,2024-08-23,0.0,449.0,3.5,14k Gold Rope Chain 5mm,449,Mateo Johnson,Male
9236,11,55,2024-02-15,0.05,616.55,4.1,14k Gold Tennis Bracelet,649,Daniel Garcia,Male
9237,12,29,2024-02-06,0.15,143.65,3.8,Silver Cuban Link Bracelet 8mm,169,Olivia Martinez,Male
9238,11,49,2024-01-30,0.15,551.65,3.6,14k Gold Tennis Bracelet,649,Mateo Smith,Male
9239,1,46,2024-02-22,0.0,149.0,3.9,Silver Cuban Link Chain 5mm,149,Isabella Brown,Male
9240,9,18,2024-11-06,0.0,599.0,4.2,14k Gold Figaro Chain 7mm,599,Olivia Lee,Male
9241,3,34,2024-02-28,0.15,424.15,4.5,14k Gold Cuban Link Chain 8mm,499,James Wilson,Male
9242,3,69,2024-01-22,0.15,424.15,4.9,14k Gold Cuban Link Chain 8mm,499,Emma Silva,Female
9243,14,9,2024-07-26,0.05,94.05,4.5,Silver Stud Earrings,99,Emma Garcia,Male
9244,5,27,2024-07-16,0.1,116.1,5.0,Silver Rope Chain 4mm,129,Mateo Johnson,Female
9245,1,13,2024-11-10,0.1,134.1,3.7,Silver Cuban Link Chain 5mm,149,Mateo Johnson,Male
9246,1,113,2024-03-14,0.0,149.0,4.7,Silver Cuban Link Chain 5mm,149,Lucas Smith,Female
9247,9,48,2024-08-13,0.0,599.0,3.8,14k Gold Figaro Chain 7mm,599,Olivia Brown,Male
9248,9,9,2024-11-20,0.2,479.2,4.6,14k Gold Figaro Chain 7mm,599,Emma Garcia,Male
9249,7,44,2024-11-05,0.05,426.55,3.7,14k Gold Rope Chain 5mm,449,James Johnson,Female
9250,15,43,2024-05-04,0.1,269.1,5.0,14k Gold Stud Earrings,299,Daniel Smith,Female
9251,7,56,2024-07-09,0.05,426.55,5.0,14k Gold Rope Chain 5mm,449,Daniel Smith,Male
9252,7,12,2024-11-09,0.15,381.65,4.3,14k Gold Rope Chain 5mm,449,Isabella Brown,Male
9253,8,10,2024-12-09,0.15,135.15,3.9,Silver Figaro Chain 5mm,159,Isabella Lee,Male
9254,2,91,2024-04-28,0.0,199.0,5.0,Silver Cuban Link Chain 8mm,199,Michael Brown,Male
9255,3,19,2024-05-18,0.0,499.0,4.2,14k Gold Cuban Link Chain 8mm,499,Daniel Martinez,Male
9256,3,74,2024-01-15,0.1,449.1,3.4,14k Gold Cuban Link Chain 8mm,499,Michael Martinez,Male
9257,6,83,2024-09-21,0.0,179.0,5.0,Silver Rope Chain 6mm,179,Isabella Martinez,Male
9258,14,104,2024-11-12,0.05,94.05,4.7,Silver Stud Earrings,99,Sophia Wilson,Male
9259,6,80,2024-02-11,0.05,170.05,3.4,Silver Rope Chain 6mm,179,Isabella Silva,Male
9260,12,48,2024-09-03,0.3,118.3,3.9,Silver Cuban Link Bracelet 8mm,169,Olivia Brown,Male
9261,5,1,2024-12-24,0.0,129.0,3.7,Silver Rope Chain 4mm,129,James Smith,Male
9262,8,44,2024-06-05,0.1,143.1,4.0,Silver Figaro Chain 5mm,159,James Johnson,Female
9263,2,68,2024-08-27,0.0,199.0,5.0,Silver Cuban Link Chain 8mm,199,Michael Garcia,Female
9264,2,54,2024-08-26,0.0,199.0,5.0,Silver Cuban Link Chain 8mm,199,Daniel Smith,Male
9265,10,51,2024-01-17,0.0,189.0,3.5,Silver Tennis Bracelet,189,Olivia Garcia,Female
9266,2,24,2024-07-31,0.05,189.05,4.7,Silver Cuban Link Chain 8mm,199,Mia Brown,Female
9267,5,49,2024-09-24,0.15,109.65,4.4,Silver Rope Chain 4mm,129,Mateo Smith,Male
9268,9,93,2024-09-01,0.1,539.1,3.5,14k Gold Figaro Chain 7mm,599,Daniel Smith,Male
9269,10,23,2024-11-03,0.05,179.55,4.9,Silver Tennis Bracelet,189,Sophia Martinez,Male
9270,15,92,2024-09-26,0.05,284.05,4.6,14k Gold Stud Earrings,299,Emma Johnson,Female
9271,10,100,2024-11-15,0.0,189.0,3.9,Silver Tennis Bracelet,189,Lucas Smith,Male
9272,9,73,2024-10-29,0.1,539.1,4.3,14k Gold Figaro Chain 7mm,599,Sophia Brown,Female
9273,5,91,2024-11-10,0.05,122.55,3.9,Silver Rope Chain 4mm,129,Michael Brown,Male
9274,10,43,2024-10-22,0.3,132.3,4.5,Silver Tennis Bracelet,189,Daniel Smith,Female
9275,13,54,2024-04-22,0.05,521.55,4.9,14k Gold Cuban Link Bracelet 8mm,549,Daniel Smith,Male
9276,4,52,2024-12-11,0.15,594.15,4.8,14k Gold Cuban Link Chain 10mm,699,Daniel Brown,Male
9277,14,9,2024-08-30,0.0,99.0,4.5,Silver Stud Earrings,99,Emma Garcia,Male
9278,9,65,2024-02-21,0.05,569.05,5.0,14k Gold Figaro Chain 7mm,599,Michael Martinez,Male
9279,1,22,2024-09-28,0.05,141.55,4.3,Silver Cuban Link Chain 5mm,149,Michael Johnson,Female
9280,13,51,2024-03-14,0.05,521.55,5.0,14k Gold Cuban Link Bracelet 8mm,549,Olivia Garcia,Female
9281,6,100,2024-03-10,0.05,170.05,4.6,Silver Rope Chain 6mm,179,Lucas Smith,Male
9282,6,112,2024-11-06,0.1,161.1,4.1,Silver Rope Chain 6mm,179,Sophia Silva,Female
9283,3,116,2024-03-11,0.05,474.05,4.8,14k Gold Cuban Link Chain 8mm,499,Michael Silva,Male
9284,14,14,2024-04-26,0.1,89.1,4.5,Silver Stud Earrings,99,Isabella Johnson,Female
9285,11,97,2024-03-14,0.05,616.55,3.8,14k Gold Tennis Bracelet,649,Mateo Brown,Male
9286,4,75,2024-10-03,0.0,699.0,4.4,14k Gold Cuban Link Chain 10mm,699,Mia Lee,Male
9287,13,57,2024-12-28,0.0,549.0,5.0,14k Gold Cuban Link Bracelet 8mm,549,James Johnson,Female
9288,5,50,2024-09-05,0.0,129.0,5.0,Silver Rope Chain 4mm,129,Emma Lee,Male
9289,9,73,2024-08-12,0.05,569.05,5.0,14k Gold Figaro Chain 7mm,599,Sophia Brown,Female
9290,14,115,2024-04-08,0.05,94.05,4.3,Silver Stud Earrings,99,Daniel Brown,Male
9291,11,7,2024-06-23,0.0,649.0,3.3,14k Gold Tennis Bracelet,649,Isabella Silva,Male
9292,9,74,2024-01-26,0.05,569.05,5.0,14k Gold Figaro Chain 7mm,599,Michael Martinez,Male
9293,8,61,2024-08-31,0.05,151.05,3.4,Silver Figaro Chain 5mm,159,Mia Johnson,Male
9294,13,95,2024-07-18,0.3,384.3,4.2,14k Gold Cuban Link Bracelet 8mm,549,Olivia Smith,Male
9295,8,66,2024-08-19,0.1,143.1,4.9,Silver Figaro Chain 5mm,159,James Lee,Male
